,Year,StateAbbr,StateDesc,CityName,GeographicLevel,UniqueID,DataValueTypeID,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,PopulationCount,GeoLocation,CityFIPS,TractFIPS
593,2016,CA,California,Los Angeles,Census Tract,0644000-06037275101,CrdPrv,9.5,8.7,10.4,"1,177","(33.999158928, -118.403955505)",644000.0,06037275101
595,2016,CA,California,Los Angeles,Census Tract,0644000-06037134101,CrdPrv,13.0,11.9,14.0,"4,922","(34.2143035178, -118.566643267)",644000.0,06037134101
662,2016,CA,California,Los Angeles,Census Tract,0644000-06037131900,CrdPrv,11.9,10.8,13.0,"4,210","(34.2047192072, -118.509859338)",644000.0,06037131900
667,2016,CA,California,Los Angeles,Census Tract,0644000-06037194300,CrdPrv,9.0,8.1,9.9,"3,029","(34.1016657088, -118.387516232)",644000.0,06037194300
757,2016,CA,California,Los Angeles,Census Tract,0644000-06037234501,CrdPrv,13.5,12.4,14.7,"2,728","(33.9974947561, -118.324435126)",644000.0,06037234501
798,2016,CA,California,Los Angeles,Census Tract,0644000-06037135202,CrdPrv,10.1,9.4,10.8,"4,255","(34.1888181148, -118.636908397)",644000.0,06037135202
806,2016,CA,California,Los Angeles,Census Tract,0644000-06037209300,CrdPrv,17.2,15.4,19.0,"5,021","(34.0507299874, -118.268301557)",644000.0,06037209300
818,2016,CA,California,Los Angeles,Census Tract,0644000-06037239502,CrdPrv,18.6,17.1,20.0,"3,372","(33.9693295661, -118.263044076)",644000.0,06037239502
853,2016,CA,California,Los Angeles,Census Tract,0644000-06037143604,CrdPrv,9.5,8.5,10.7,"3,205","(34.141445637, -118.367714379)",644000.0,06037143604
908,2016,CA,California,Los Angeles,Census Tract,0644000-06037192610,CrdPrv,16.7,15.1,18.4,"4,389","(34.0813649582, -118.296153946)",644000.0,06037192610
924,2016,CA,California,Los Angeles,Census Tract,0644000-06037127806,CrdPrv,16.1,14.6,17.5,"3,447","(34.1885730464, -118.457235854)",644000.0,06037127806
935,2016,CA,California,Los Angeles,Census Tract,0644000-06037127606,CrdPrv,14.2,12.8,15.5,"3,164","(34.1902662293, -118.477789078)",644000.0,06037127606
938,2016,CA,California,Los Angeles,Census Tract,0644000-06037296210,CrdPrv,16.1,14.0,18.0,"3,019","(33.7476138448, -118.283952794)",644000.0,06037296210
943,2016,CA,California,Los Angeles,Census Tract,0644000-06037106604,CrdPrv,14.0,12.5,15.6,"5,020","(34.3044426355, -118.473674779)",644000.0,06037106604
958,2016,CA,California,Los Angeles,Census Tract,0644000-06037131600,CrdPrv,12.4,11.3,13.5,"5,494","(34.214265035, -118.553369754)",644000.0,06037131600
1038,2016,CA,California,Los Angeles,Census Tract,0644000-06037131300,CrdPrv,12.6,11.5,13.7,"4,902","(34.2146600692, -118.522963304)",644000.0,06037131300
1040,2016,CA,California,Los Angeles,Census Tract,0644000-06037211802,CrdPrv,10.4,9.5,11.3,"4,192","(34.0635374253, -118.30472541)",644000.0,06037211802
1051,2016,CA,California,Los Angeles,Census Tract,0644000-06037207710,CrdPrv,9.8,9.0,10.6,"2,490","(34.0468660776, -118.261684944)",644000.0,06037207710
1062,2016,CA,California,Los Angeles,Census Tract,0644000-06037106641,CrdPrv,8.9,7.9,10.0,"2,317","(34.2984691126, -118.508433099)",644000.0,06037106641
1068,2016,CA,California,Los Angeles,Census Tract,0644000-06037217001,CrdPrv,10.8,9.4,12.4,"2,654","(34.0523836721, -118.387029946)",644000.0,06037217001
1075,2016,CA,California,Los Angeles,Census Tract,0644000-06037224410,CrdPrv,13.7,11.9,15.8,"3,140","(34.035139214, -118.279981323)",644000.0,06037224410
1101,2016,CA,California,Los Angeles,Census Tract,0644000-06037209520,CrdPrv,19.2,17.5,20.7,"2,791","(34.0505519134, -118.276950329)",644000.0,06037209520
1109,2016,CA,California,Los Angeles,Census Tract,0644000-06037211121,CrdPrv,10.9,9.8,12.0,"2,351","(34.0730101557, -118.285410557)",644000.0,06037211121
1177,2016,CA,California,Los Angeles,Census Tract,0644000-06037297202,CrdPrv,12.1,11.1,13.2,"3,423","(33.7247349503, -118.299007343)",644000.0,06037297202
1237,2016,CA,California,Los Angeles,Census Tract,0644000-06037232110,CrdPrv,17.5,15.9,19.1,"3,191","(33.9994947724, -118.289317825)",644000.0,06037232110
1274,2016,CA,California,Los Angeles,Census Tract,0644000-06037123420,CrdPrv,15.0,13.9,16.0,"4,638","(34.1935753154, -118.416614078)",644000.0,06037123420
1296,2016,CA,California,Los Angeles,Census Tract,0644000-06037103101,CrdPrv,11.7,10.8,12.7,"2,670","(34.2732408147, -118.307887424)",644000.0,06037103101
1315,2016,CA,California,Los Angeles,Census Tract,0644000-06037137401,CrdPrv,9.6,8.5,11.0,"4,157","(34.1591393044, -118.61084023)",644000.0,06037137401
1348,2016,CA,California,Los Angeles,Census Tract,0644000-06037121222,CrdPrv,16.3,14.6,18.2,"5,293","(34.232141094, -118.391949581)",644000.0,06037121222
1362,2016,CA,California,Los Angeles,Census Tract,0644000-06037132502,CrdPrv,14.5,13.4,15.8,"3,672","(34.190810869, -118.548450129)",644000.0,06037132502
1373,2016,CA,California,Los Angeles,Census Tract,0644000-06037224600,CrdPrv,18.1,16.4,19.6,"3,425","(34.0222988725, -118.271802296)",644000.0,06037224600
1423,2016,CA,California,Los Angeles,Census Tract,0644000-06037224010,CrdPrv,17.4,15.6,19.4,"2,433","(34.0367637343, -118.265897928)",644000.0,06037224010
1431,2016,CA,California,Los Angeles,Census Tract,0644000-06037265304,CrdPrv,17.7,14.7,20.6,"3,570","(34.0677546377, -118.451161008)",644000.0,06037265304
1457,2016,CA,California,Los Angeles,Census Tract,0644000-06037134001,CrdPrv,16.3,14.5,18.1,"3,765","(34.2017751784, -118.590647183)",644000.0,06037134001
1490,2016,CA,California,Los Angeles,Census Tract,0644000-06037104810,CrdPrv,14.4,12.5,16.2,"5,328","(34.2502996266, -118.411179254)",644000.0,06037104810
1562,2016,CA,California,Los Angeles,Census Tract,0644000-06037241120,CrdPrv,18.2,16.8,19.6,"4,564","(33.9364443151, -118.276834561)",644000.0,06037241120
1604,2016,CA,California,Los Angeles,Census Tract,0644000-06037240600,CrdPrv,18.7,17.0,20.3,"4,932","(33.9469450383, -118.268405892)",644000.0,06037240600
1625,2016,CA,California,Los Angeles,Census Tract,0644000-06037232700,CrdPrv,17.8,16.1,19.5,"5,895","(33.9923462335, -118.285853238)",644000.0,06037232700
1628,2016,CA,California,Los Angeles,Census Tract,0644000-06037125100,CrdPrv,11.5,10.4,12.7,"5,431","(34.1648812645, -118.392125146)",644000.0,06037125100
1653,2016,CA,California,Los Angeles,Census Tract,0644000-06037185202,CrdPrv,11.8,10.6,13.2,"3,712","(34.0950599028, -118.217063159)",644000.0,06037185202
1669,2016,CA,California,Los Angeles,Census Tract,0644000-06037240020,CrdPrv,17.1,16.0,18.3,"5,055","(33.9542640989, -118.263888035)",644000.0,06037240020
1674,2016,CA,California,Los Angeles,Census Tract,0644000-06037199000,CrdPrv,14.6,13.3,15.8,"5,066","(34.0801368806, -118.219407395)",644000.0,06037199000
1675,2016,CA,California,Los Angeles,Census Tract,0644000-06037267404,CrdPrv,10.1,8.9,11.6,"2,806","(34.0456314473, -118.460533343)",644000.0,06037267404
1683,2016,CA,California,Los Angeles,Census Tract,0644000-06037297110,CrdPrv,15.5,14.3,16.8,"4,679","(33.7346618567, -118.284186986)",644000.0,06037297110
1734,2016,CA,California,Los Angeles,Census Tract,0644000-06037141500,CrdPrv,7.8,7.2,8.6,"2,984","(34.1404823377, -118.478642111)",644000.0,06037141500
1768,2016,CA,California,Los Angeles,Census Tract,0644000-06037232200,CrdPrv,17.1,16.1,18.3,"3,119","(34.0017242539, -118.297873533)",644000.0,06037232200
1773,2016,CA,California,Los Angeles,Census Tract,0644000-06037121210,CrdPrv,12.6,11.6,13.6,"3,122","(34.239409975, -118.40467005)",644000.0,06037121210
1777,2016,CA,California,Los Angeles,Census Tract,0644000-06037271300,CrdPrv,9.1,8.1,10.0,"4,506","(34.0259652676, -118.441345305)",644000.0,06037271300
1899,2016,CA,California,Los Angeles,Census Tract,0644000-06037265305,CrdPrv,14.6,12.3,16.8,"4,082","(34.0626943199, -118.449022593)",644000.0,06037265305
1982,2016,CA,California,Los Angeles,Census Tract,0644000-06037191620,CrdPrv,15.5,14.0,16.9,"2,789","(34.0885866329, -118.302725326)",644000.0,06037191620
2040,2016,CA,California,Los Angeles,Census Tract,0644000-06037201601,CrdPrv,11.6,10.4,12.9,"2,288","(34.0726971231, -118.177462367)",644000.0,06037201601
2130,2016,CA,California,Los Angeles,Census Tract,0644000-06037206300,CrdPrv,20.7,19.5,21.8,"7,540","(34.0411108496, -118.243213506)",644000.0,06037206300
2138,2016,CA,California,Los Angeles,Census Tract,0644000-06037135102,CrdPrv,10.0,9.3,10.8,"3,513","(34.1885939623, -118.618946201)",644000.0,06037135102
2161,2016,CA,California,Los Angeles,Census Tract,0644000-06037192700,CrdPrv,13.0,12.0,14.1,"3,513","(34.0800133823, -118.288106391)",644000.0,06037192700
2247,2016,CA,California,Los Angeles,Census Tract,0644000-06037117510,CrdPrv,17.4,15.4,19.3,"4,028","(34.2337406114, -118.462973368)",644000.0,06037117510
2275,2016,CA,California,Los Angeles,Census Tract,0644000-06037139504,CrdPrv,11.8,10.6,13.0,"3,476","(34.1670182668, -118.520250352)",644000.0,06037139504
2297,2016,CA,California,Los Angeles,Census Tract,0644000-06037275500,CrdPrv,14.1,12.6,15.6,"5,207","(33.9922935217, -118.414462121)",644000.0,06037275500
2300,2016,CA,California,Los Angeles,Census Tract,0644000-06037132002,CrdPrv,13.0,11.7,14.4,"3,299","(34.1948952626, -118.507196223)",644000.0,06037132002
2338,2016,CA,California,Los Angeles,Census Tract,0644000-06037117405,CrdPrv,19.1,16.7,21.2,"3,442","(34.2337312124, -118.470231111)",644000.0,06037117405
2368,2016,CA,California,Los Angeles,Census Tract,0644000-06037273200,CrdPrv,11.4,10.1,13.0,"3,711","(33.9975862594, -118.466974985)",644000.0,06037273200
2384,2016,CA,California,Los Angeles,Census Tract,0644000-06037134905,CrdPrv,10.0,9.1,11.1,"2,819","(34.183358642, -118.584295467)",644000.0,06037134905
2388,2016,CA,California,Los Angeles,Census Tract,0644000-06037239701,CrdPrv,19.0,17.1,20.7,"4,261","(33.9660919655, -118.275263211)",644000.0,06037239701
2423,2016,CA,California,Los Angeles,Census Tract,0644000-06037106405,CrdPrv,15.2,13.7,16.8,"3,966","(34.3146809046, -118.448292799)",644000.0,06037106405
2490,2016,CA,California,Los Angeles,Census Tract,0644000-06037119800,CrdPrv,11.6,10.2,13.0,"6,108","(34.233791985, -118.430130375)",644000.0,06037119800
2498,2016,CA,California,Los Angeles,Census Tract,0644000-06037271801,CrdPrv,10.6,9.6,11.6,"3,635","(34.0167232058, -118.418253414)",644000.0,06037271801
2519,2016,CA,California,Los Angeles,Census Tract,0644000-06037242600,CrdPrv,24.1,21.9,26.1,"4,409","(33.9323759714, -118.250242284)",644000.0,06037242600
2538,2016,CA,California,Los Angeles,Census Tract,0644000-06037127603,CrdPrv,15.7,14.2,17.5,"2,938","(34.1957244802, -118.480002652)",644000.0,06037127603
2542,2016,CA,California,Los Angeles,Census Tract,0644000-06037128910,CrdPrv,10.1,9.1,11.3,"4,083","(34.1616404713, -118.458269864)",644000.0,06037128910
2565,2016,CA,California,Los Angeles,Census Tract,0644000-06037275200,CrdPrv,12.5,11.2,13.8,"3,887","(33.9954899447, -118.421011063)",644000.0,06037275200
2610,2016,CA,California,Los Angeles,Census Tract,0644000-06037242000,CrdPrv,18.2,17.1,19.4,"3,938","(33.939282183, -118.250215509)",644000.0,06037242000
2612,2016,CA,California,Los Angeles,Census Tract,0644000-06037212305,CrdPrv,15.5,14.1,16.9,"2,865","(34.056103793, -118.298162389)",644000.0,06037212305
2639,2016,CA,California,Los Angeles,Census Tract,0644000-06037212502,CrdPrv,10.9,10.0,11.9,"2,767","(34.0586416994, -118.306967377)",644000.0,06037212502
2674,2016,CA,California,Los Angeles,Census Tract,0644000-06037195201,CrdPrv,9.4,8.5,10.5,"2,834","(34.1087421851, -118.278516763)",644000.0,06037195201
2683,2016,CA,California,Los Angeles,Census Tract,0644000-06037231300,CrdPrv,17.2,15.8,18.8,"5,348","(34.0145164077, -118.30453802)",644000.0,06037231300
2709,2016,CA,California,Los Angeles,Census Tract,0644000-06037229100,CrdPrv,17.1,15.0,18.9,"4,557","(33.9921607272, -118.252095807)",644000.0,06037229100
2722,2016,CA,California,Los Angeles,Census Tract,0644000-06037241002,CrdPrv,17.1,16.0,18.2,"3,606","(33.9252619498, -118.261403137)",644000.0,06037241002
2750,2016,CA,California,Los Angeles,Census Tract,0644000-06037237720,CrdPrv,19.0,17.4,20.6,"3,153","(33.9692863015, -118.286151072)",644000.0,06037237720
2774,2016,CA,California,Los Angeles,Census Tract,0644000-06037269903,CrdPrv,10.3,9.5,11.1,"3,650","(34.0209031379, -118.406476301)",644000.0,06037269903
2806,2016,CA,California,Los Angeles,Census Tract,0644000-06037204820,CrdPrv,15.2,13.3,17.0,"2,274","(34.0238160549, -118.205841279)",644000.0,06037204820
2822,2016,CA,California,Los Angeles,Census Tract,0644000-06037265420,CrdPrv,8.1,7.2,9.3,"1,811","(34.0704417113, -118.459442582)",644000.0,06037265420
2833,2016,CA,California,Los Angeles,Census Tract,0644000-06037296401,CrdPrv,9.6,8.7,10.5,"3,191","(33.7417731462, -118.31416921)",644000.0,06037296401
2841,2016,CA,California,Los Angeles,Census Tract,0644000-06037113322,CrdPrv,10.1,9.1,11.1,"3,947","(34.2536786668, -118.572138222)",644000.0,06037113322
2874,2016,CA,California,Los Angeles,Census Tract,0644000-06037219700,CrdPrv,13.0,11.7,14.3,"4,306","(34.0277562718, -118.349069123)",644000.0,06037219700
2883,2016,CA,California,Los Angeles,Census Tract,0644000-06037212410,CrdPrv,12.2,11.1,13.5,"3,903","(34.0595607126, -118.302226169)",644000.0,06037212410
2884,2016,CA,California,Los Angeles,Census Tract,0644000-06037106643,CrdPrv,8.5,7.6,9.5,"4,320","(34.2894539879, -118.522016825)",644000.0,06037106643
2904,2016,CA,California,Los Angeles,Census Tract,0644000-06037185320,CrdPrv,15.6,13.7,17.5,"3,081","(34.0883023129, -118.224895454)",644000.0,06037185320
2909,2016,CA,California,Los Angeles,Census Tract,0644000-06037221601,CrdPrv,15.3,13.6,17.1,"3,403","(34.0348165645, -118.295926544)",644000.0,06037221601
2970,2016,CA,California,Los Angeles,Census Tract,0644000-06037106603,CrdPrv,8.9,8.0,9.9,"2,979","(34.3125978783, -118.520478512)",644000.0,06037106603
2976,2016,CA,California,Los Angeles,Census Tract,0644000-06037104821,CrdPrv,14.3,12.5,16.1,"3,514","(34.2465705263, -118.416295602)",644000.0,06037104821
2977,2016,CA,California,Los Angeles,Census Tract,0644000-06037125501,CrdPrv,12.4,11.1,13.7,"3,077","(34.162293662, -118.365785492)",644000.0,06037125501
3018,2016,CA,California,Los Angeles,Census Tract,0644000-06037123410,CrdPrv,15.4,14.0,17.0,"4,247","(34.1979675283, -118.421631889)",644000.0,06037123410
3032,2016,CA,California,Los Angeles,Census Tract,0644000-06037120103,CrdPrv,20.6,18.2,22.8,"3,287","(34.2297196475, -118.451798386)",644000.0,06037120103
3050,2016,CA,California,Los Angeles,Census Tract,0644000-06037183510,CrdPrv,11.2,9.9,12.5,"2,725","(34.1154021897, -118.203082652)",644000.0,06037183510
3091,2016,CA,California,Los Angeles,Census Tract,0644000-06037199120,CrdPrv,15.7,13.9,17.5,"4,086","(34.0700051759, -118.199750807)",644000.0,06037199120
3092,2016,CA,California,Los Angeles,Census Tract,0644000-06037222600,CrdPrv,15.8,14.2,17.3,"5,631","(34.0218424455, -118.295870986)",644000.0,06037222600
3108,2016,CA,California,Los Angeles,Census Tract,0644000-06037183104,CrdPrv,10.4,9.5,11.4,"2,065","(34.1214853533, -118.172684681)",644000.0,06037183104
3121,2016,CA,California,Los Angeles,Census Tract,0644000-06037213202,CrdPrv,14.3,13.0,15.7,"3,873","(34.0490293792, -118.304503461)",644000.0,06037213202
3155,2016,CA,California,Los Angeles,Census Tract,0644000-06037191110,CrdPrv,14.0,13.1,15.0,"3,338","(34.0965840393, -118.304940751)",644000.0,06037191110
3177,2016,CA,California,Los Angeles,Census Tract,0644000-06037980019,CrdPrv,7.3,6.6,8.1,173,"(34.0913350107, -118.548191914)",644000.0,06037980019
3216,2016,CA,California,Los Angeles,Census Tract,0644000-06037273600,CrdPrv,8.8,7.8,10.1,"2,413","(33.9933608335, -118.459943214)",644000.0,06037273600
3243,2016,CA,California,Los Angeles,Census Tract,0644000-06037212420,CrdPrv,13.7,12.7,14.8,"3,228","(34.0560876293, -118.301977659)",644000.0,06037212420
3298,2016,CA,California,Los Angeles,Census Tract,0644000-06037109601,CrdPrv,11.0,9.9,12.3,"5,020","(34.2586254461, -118.451449658)",644000.0,06037109601
3303,2016,CA,California,Los Angeles,Census Tract,0644000-06037113301,CrdPrv,9.1,8.3,10.1,"2,201","(34.2440431814, -118.558342832)",644000.0,06037113301
3350,2016,CA,California,Los Angeles,Census Tract,0644000-06037204810,CrdPrv,16.6,14.3,18.6,"4,478","(34.028555318, -118.203001804)",644000.0,06037204810
3398,2016,CA,California,Los Angeles,Census Tract,0644000-06037275602,CrdPrv,8.8,8.1,9.6,"6,215","(33.9766581803, -118.417890157)",644000.0,06037275602
3401,2016,CA,California,Los Angeles,Census Tract,0644000-06037296902,CrdPrv,13.6,12.5,14.7,"3,851","(33.7344541259, -118.295624442)",644000.0,06037296902
3413,2016,CA,California,Los Angeles,Census Tract,0644000-06037216300,CrdPrv,8.4,7.8,9.0,"4,526","(34.0599707854, -118.36221065)",644000.0,06037216300
3512,2016,CA,California,Los Angeles,Census Tract,0644000-06037124500,CrdPrv,10.9,10.1,11.6,"2,779","(34.1722741233, -118.426770441)",644000.0,06037124500
3517,2016,CA,California,Los Angeles,Census Tract,0644000-06037264301,CrdPrv,8.9,7.9,10.5,"4,646","(34.0509978718, -118.46429121)",644000.0,06037264301
3522,2016,CA,California,Los Angeles,Census Tract,0644000-06037208401,CrdPrv,16.3,14.3,18.3,"3,770","(34.0637659132, -118.269129799)",644000.0,06037208401
3558,2016,CA,California,Los Angeles,Census Tract,0644000-06037201602,CrdPrv,12.4,10.9,13.9,"2,840","(34.0771499856, -118.167891967)",644000.0,06037201602
3559,2016,CA,California,Los Angeles,Census Tract,0644000-06037293202,CrdPrv,15.4,13.9,17.1,"6,742","(33.8204090309, -118.30375895)",644000.0,06037293202
3562,2016,CA,California,Los Angeles,Census Tract,0644000-06037208402,CrdPrv,14.0,12.4,15.5,"2,775","(34.0683667637, -118.266008995)",644000.0,06037208402
3620,2016,CA,California,Los Angeles,Census Tract,0644000-06037218500,CrdPrv,14.1,12.9,15.3,"2,869","(34.0373844199, -118.35056748)",644000.0,06037218500
3636,2016,CA,California,Los Angeles,Census Tract,0644000-06037102103,CrdPrv,9.9,9.0,10.9,"1,740","(34.2250792017, -118.354188044)",644000.0,06037102103
3650,2016,CA,California,Los Angeles,Census Tract,0644000-06037262301,CrdPrv,8.0,7.1,9.1,"2,744","(34.1039110054, -118.492117899)",644000.0,06037262301
3678,2016,CA,California,Los Angeles,Census Tract,0644000-06037104103,CrdPrv,12.4,11.2,13.7,"4,085","(34.2820992974, -118.392576354)",644000.0,06037104103
3691,2016,CA,California,Los Angeles,Census Tract,0644000-06037124400,CrdPrv,11.2,10.5,12.1,"4,192","(34.1739729631, -118.409546966)",644000.0,06037124400
3737,2016,CA,California,Los Angeles,Census Tract,0644000-06037183221,CrdPrv,12.1,10.9,13.5,"3,118","(34.1254320956, -118.19093856)",644000.0,06037183221
3738,2016,CA,California,Los Angeles,Census Tract,0644000-06037270100,CrdPrv,10.6,9.6,11.8,"4,412","(34.0273438353, -118.39596842)",644000.0,06037270100
3771,2016,CA,California,Los Angeles,Census Tract,0644000-06037271400,CrdPrv,8.4,7.5,9.3,"3,391","(34.0100779593, -118.447399525)",644000.0,06037271400
3803,2016,CA,California,Los Angeles,Census Tract,0644000-06037123901,CrdPrv,13.8,12.4,15.1,"4,500","(34.1854544753, -118.393800352)",644000.0,06037123901
3829,2016,CA,California,Los Angeles,Census Tract,0644000-06037216402,CrdPrv,10.5,9.2,12.0,"2,615","(34.0611534852, -118.380436358)",644000.0,06037216402
3852,2016,CA,California,Los Angeles,Census Tract,0644000-06037128602,CrdPrv,11.1,10.3,12.1,"3,189","(34.1712144981, -118.435606312)",644000.0,06037128602
3878,2016,CA,California,Los Angeles,Census Tract,0644000-06037221402,CrdPrv,13.5,12.4,14.6,"2,715","(34.0384430076, -118.309047428)",644000.0,06037221402
3964,2016,CA,California,Los Angeles,Census Tract,0644000-06037273700,CrdPrv,9.7,8.8,10.7,"2,801","(33.9983792911, -118.452678284)",644000.0,06037273700
3990,2016,CA,California,Los Angeles,Census Tract,0644000-06037194500,CrdPrv,9.1,8.0,10.3,"2,037","(34.0781752094, -118.369595805)",644000.0,06037194500
4057,2016,CA,California,Los Angeles,Census Tract,0644000-06037134423,CrdPrv,8.9,7.9,9.8,"3,414","(34.2140522629, -118.633433873)",644000.0,06037134423
4103,2016,CA,California,Los Angeles,Census Tract,0644000-06037137103,CrdPrv,9.8,8.8,10.8,"4,199","(34.1744847257, -118.60134019)",644000.0,06037137103
4124,2016,CA,California,Los Angeles,Census Tract,0644000-06037269700,CrdPrv,10.8,9.7,11.9,"4,085","(34.0363360164, -118.387152888)",644000.0,06037269700
4136,2016,CA,California,Los Angeles,Census Tract,0644000-06037132001,CrdPrv,11.1,10.1,12.2,"3,202","(34.1920691762, -118.514195029)",644000.0,06037132001
4184,2016,CA,California,Los Angeles,Census Tract,0644000-06037265510,CrdPrv,11.7,10.4,13.1,"4,234","(34.0564831564, -118.442627802)",644000.0,06037265510
4237,2016,CA,California,Los Angeles,Census Tract,0644000-06037217100,CrdPrv,10.8,9.9,11.8,"5,374","(34.0489657913, -118.35452952)",644000.0,06037217100
4262,2016,CA,California,Los Angeles,Census Tract,0644000-06037120106,CrdPrv,16.9,14.8,18.8,"4,417","(34.2231088805, -118.456664304)",644000.0,06037120106
4275,2016,CA,California,Los Angeles,Census Tract,0644000-06037209200,CrdPrv,14.0,12.2,15.9,"2,785","(34.054209169, -118.261081804)",644000.0,06037209200
4286,2016,CA,California,Los Angeles,Census Tract,0644000-06037297000,CrdPrv,10.4,9.7,11.2,"5,343","(33.7330618463, -118.30848711)",644000.0,06037297000
4288,2016,CA,California,Los Angeles,Census Tract,0644000-06037181500,CrdPrv,9.9,9.2,10.7,"3,812","(34.1347807447, -118.192850871)",644000.0,06037181500
4289,2016,CA,California,Los Angeles,Census Tract,0644000-06037190700,CrdPrv,13.0,11.4,14.7,"3,379","(34.098662629, -118.333672186)",644000.0,06037190700
4313,2016,CA,California,Los Angeles,Census Tract,0644000-06037186301,CrdPrv,15.1,13.3,16.7,"2,999","(34.1223504818, -118.240433645)",644000.0,06037186301
4314,2016,CA,California,Los Angeles,Census Tract,0644000-06037127805,CrdPrv,14.1,13.1,15.2,"3,768","(34.1921962286, -118.457688886)",644000.0,06037127805
4367,2016,CA,California,Los Angeles,Census Tract,0644000-06037104703,CrdPrv,17.2,14.9,19.5,"2,397","(34.2552324771, -118.40059038)",644000.0,06037104703
